序号,代码,名称,最新价,10日涨跌幅,10日主力净流入-净额,10日主力净流入-净占比,10日超大单净流入-净额,10日超大单净流入-净占比,10日大单净流入-净额,10日大单净流入-净占比,10日中单净流入-净额,10日中单净流入-净占比,10日小单净流入-净额,10日小单净流入-净占比
3284,600462,ST九有,2.26,-13.41,-28800627.0,-16.79,-6359645.0,-3.71,-22440982.0,-13.08,18448641.0,10.75,10351986.0,6.03
3285,000686,东北证券,6.75,-3.3,-28802119.0,-2.69,-30704043.0,-2.87,1901924.0,0.18,8221190.0,0.77,20580934.0,1.92
3286,301152,天力锂能,26.44,-4.34,-28805199.0,-2.92,1393493.0,0.14,-30198692.0,-3.06,416649.0,0.04,28388555.0,2.87
3287,601186,中国铁建,8.5,1.8,-28825000.0,-0.49,-124243113.0,-2.13,95418113.0,1.64,19576305.0,0.34,9248699.0,0.16
3288,300549,优德精密,16.84,-6.65,-28831695.0,-2.69,4987774.0,0.47,-33819469.0,-3.16,-34722144.0,-3.24,63553840.0,5.93
3289,301456,盘古智能,24.94,-8.14,-28832660.0,-5.81,-9042210.0,-1.82,-19790450.0,-3.99,2994085.0,0.6,25838575.0,5.21
3290,688228,开普云,49.78,-9.9,-28891027.0,-2.58,-22998421.0,-2.06,-5892606.0,-0.53,6335958.0,0.57,22555069.0,2.02
3291,002659,凯文教育,4.24,-5.78,-28896239.0,-3.36,1248481.0,0.15,-30144720.0,-3.51,-15617534.0,-1.82,44513775.0,5.18
3292,600581,八一钢铁,3.05,-3.17,-28932524.0,-4.82,-17728055.0,-2.95,-11204469.0,-1.86,17690539.0,2.94,11241988.0,1.87
3293,603036,如通股份,11.74,-8.5,-28972713.0,-6.5,-20678715.0,-4.64,-8293998.0,-1.86,-8781487.0,-1.97,37754200.0,8.47
3294,002578,闽发铝业,3.18,3.58,-28976540.0,-3.23,-2686486.0,-0.3,-26290054.0,-2.93,-24388188.0,-2.71,53364728.0,5.94
3295,002723,小崧股份,8.46,-2.87,-28980612.0,-4.31,4474082.0,0.66,-33454694.0,-4.97,-2030560.0,-0.3,31011172.0,4.61
3296,600419,天润乳业,9.93,-3.22,-29006917.0,-6.29,-8052838.0,-1.75,-20954079.0,-4.54,4983351.0,1.08,24023569.0,5.21
3297,600112,ST天成,2.07,-16.87,-29007348.0,-14.39,-8714313.0,-4.32,-20293035.0,-10.06,4345556.0,2.16,24661797.0,12.23
3298,000951,中国重汽,15.76,-3.43,-29026041.0,-1.32,2593729.0,0.12,-31619770.0,-1.44,-20847592.0,-0.95,49873636.0,2.27
3299,002350,北京科锐,5.24,-9.34,-29065037.0,-4.09,-570240.0,-0.08,-28494797.0,-4.01,2813324.0,0.4,26251713.0,3.69
3300,300890,翔丰华,32.3,18.75,-29073822.0,-1.22,13711038.0,0.58,-42784860.0,-1.8,7944424.0,0.33,21129393.0,0.89
3301,688548,广钢气体,10.09,-3.81,-29076521.0,-3.61,1487992.0,0.18,-30564513.0,-3.79,37525683.0,4.66,-8449160.0,-1.05
3302,600054,黄山旅游,11.99,1.61,-29090708.0,-4.17,-14085903.0,-2.02,-15004805.0,-2.15,-9394119.0,-1.35,38484825.0,5.52
3303,688591,泰凌微,20.88,-6.37,-29099615.0,-4.3,-4728746.0,-0.7,-24370869.0,-3.6,22033512.0,3.26,7066107.0,1.04
3304,002539,云图控股,7.44,-5.46,-29138565.0,-5.36,-2722382.0,-0.5,-26416183.0,-4.86,1111038.0,0.2,28027529.0,5.16
3305,002591,恒大高新,5.27,6.46,-29151253.0,-2.14,6141337.0,0.45,-35292590.0,-2.59,-8733628.0,-0.64,37884882.0,2.78
3306,002172,澳洋健康,3.15,-4.26,-29172446.0,-3.94,6049098.0,0.82,-35221544.0,-4.76,-21067143.0,-2.85,50239596.0,6.79
3307,000767,晋控电力,2.71,-3.56,-29174780.0,-6.97,-17617811.0,-4.21,-11556969.0,-2.76,6880123.0,1.64,22294659.0,5.32
3308,600538,国发股份,4.74,1.28,-29179327.0,-8.67,-9438604.0,-2.8,-19740723.0,-5.86,9589976.0,2.85,19589354.0,5.82
3309,300559,佳发教育,13.14,1.0,-29191386.0,-1.41,-37608381.0,-1.82,8416995.0,0.41,-59586168.0,-2.88,88777556.0,4.29
3310,688496,清越科技,12.1,-14.25,-29297616.0,-4.67,-11167595.0,-1.78,-18130021.0,-2.89,26178417.0,4.18,3119199.0,0.5
3311,688651,盛邦安全,32.5,-4.78,-29342790.0,-6.85,-13069916.0,-3.05,-16272874.0,-3.8,855119.0,0.2,28487668.0,6.65
3312,300880,迦南智能,16.28,-1.03,-29384410.0,-4.79,-1550728.0,-0.25,-27833682.0,-4.54,-3596363.0,-0.59,32980774.0,5.37
3313,301357,北方长龙,36.55,-3.08,-29406705.0,-4.43,-3182877.0,-0.48,-26223828.0,-3.95,1459451.0,0.22,27947255.0,4.21
3314,688376,美埃科技,36.53,11.44,-29420369.0,-5.41,-1319597.0,-0.24,-28100772.0,-5.17,20246449.0,3.72,9173921.0,1.69
3315,002957,科瑞技术,17.34,19.18,-29425084.0,-0.75,117991234.0,3.01,-147416318.0,-3.77,-35561239.0,-0.91,64986345.0,1.66
3316,601702,华峰铝业,19.04,3.65,-29454354.0,-3.26,-7956434.0,-0.88,-21497920.0,-2.38,-3441263.0,-0.38,32895621.0,3.64
3317,002431,棕榈股份,2.35,-4.08,-29471375.0,-2.88,1921997.0,0.19,-31393372.0,-3.07,-5351643.0,-0.52,34823019.0,3.41
3318,002687,乔治白,5.77,6.26,-29473285.0,-5.71,-15886650.0,-3.08,-13586635.0,-2.63,-3199512.0,-0.62,32672798.0,6.33
3319,688389,普门科技,17.24,-9.41,-29531161.0,-3.31,244480.0,0.03,-29775641.0,-3.34,37624774.0,4.22,-8093614.0,-0.91
3320,000663,永安林业,6.38,1.11,-29531994.0,-4.42,2144328.0,0.32,-31676322.0,-4.74,-11036996.0,-1.65,40568991.0,6.08
3321,600397,安源煤业,2.31,-4.94,-29533954.0,-5.48,-16082944.0,-2.99,-13451010.0,-2.5,6145005.0,1.14,23388952.0,4.34
3322,001268,联合精密,19.09,-1.09,-29587462.0,-3.69,1728892.0,0.22,-31316354.0,-3.9,-28355425.0,-3.53,57942889.0,7.22
3323,601339,百隆东方,5.51,-1.08,-29598578.0,-10.31,-7886406.0,-2.75,-21712172.0,-7.56,24660076.0,8.59,4938506.0,1.72
3324,600479,千金药业,10.66,2.21,-29638654.0,-5.12,-14787794.0,-2.56,-14850860.0,-2.57,10642809.0,1.84,18995846.0,3.28
3325,002741,光华科技,11.36,-9.48,-29658761.0,-3.44,-1868592.0,-0.22,-27790169.0,-3.23,-13297812.0,-1.54,42956578.0,4.99
3326,600306,*ST商城,4.11,-28.89,-29659841.0,-8.97,-7938599.0,-2.4,-21721242.0,-6.57,6360530.0,1.92,23299315.0,7.05
3327,603081,大丰实业,10.7,-10.61,-29675190.0,-4.88,-13907386.0,-2.29,-15767804.0,-2.59,-2799046.0,-0.46,32474241.0,5.34
3328,601777,力帆科技,3.17,-2.46,-29715891.0,-4.46,-16536770.0,-2.48,-13179121.0,-1.98,-6725834.0,-1.01,36441727.0,5.47
3329,000062,深圳华强,9.64,-4.27,-29718407.0,-5.21,-16154093.0,-2.83,-13564314.0,-2.38,2600915.0,0.46,27117494.0,4.76
3330,000852,石化机械,6.32,-2.17,-29759757.0,-3.95,-23876639.0,-3.17,-5883118.0,-0.78,23389622.0,3.1,6370136.0,0.84
3331,600496,精工钢构,2.77,-4.15,-29768946.0,-6.41,-26011082.0,-5.6,-3757864.0,-0.81,8035055.0,1.73,21733892.0,4.68
3332,002725,跃岭股份,9.77,5.17,-29783271.0,-1.15,105129789.0,4.06,-134913060.0,-5.21,-41427254.0,-1.6,71210529.0,2.75
3333,600619,海立股份,6.03,4.51,-29820824.0,-1.91,-7522755.0,-0.48,-22298069.0,-1.43,56546919.0,3.62,-26726094.0,-1.71
3334,002471,中超控股,2.75,-1.08,-29852216.0,-3.57,-14446420.0,-1.73,-15405796.0,-1.84,-2879495.0,-0.34,32731710.0,3.91
3335,002145,中核钛白,4.09,-1.92,-29853701.0,-2.19,8876734.0,0.65,-38730435.0,-2.85,-64033663.0,-4.7,93887366.0,6.9
3336,601606,长城军工,10.58,-1.31,-29899672.0,-2.9,-21304467.0,-2.07,-8595205.0,-0.83,-740818.0,-0.07,30640492.0,2.97
3337,002448,中原内配,6.34,1.44,-29906127.0,-3.25,8317299.0,0.9,-38223426.0,-4.15,-23749480.0,-2.58,53655610.0,5.83
3338,002367,康力电梯,7.12,-6.56,-29948877.0,-6.56,-6941110.0,-1.52,-23007767.0,-5.04,14513254.0,3.18,15435625.0,3.38
3339,300340,科恒股份,8.58,-2.05,-29961344.0,-4.12,-7852895.0,-1.08,-22108449.0,-3.04,7537968.0,1.04,22423378.0,3.08
3340,300265,通光线缆,6.98,0.0,-29981689.0,-4.77,-10726476.0,-1.71,-19255213.0,-3.06,-24230055.0,-3.85,54211746.0,8.62
3341,301281,科源制药,29.91,-0.63,-30048599.0,-2.03,-1602736.0,-0.11,-28445863.0,-1.92,-18142547.0,-1.22,48191144.0,3.25
3342,002933,新兴装备,31.46,7.15,-30054267.0,-1.38,5651693.0,0.26,-35705960.0,-1.64,-42845534.0,-1.97,72899802.0,3.35
3343,002851,麦格米特,23.95,-4.16,-30083971.0,-3.62,-34959941.0,-4.21,4875970.0,0.59,-32218286.0,-3.88,62302260.0,7.5
3344,688617,惠泰医疗,421.46,-7.26,-30144860.0,-1.74,-90703809.0,-5.23,60558949.0,3.49,35263832.0,2.03,-5118972.0,-0.3
3345,000692,*ST惠天,2.64,-7.04,-30148976.0,-15.78,-18538071.0,-9.7,-11610905.0,-6.08,13407495.0,7.02,16741485.0,8.76
3346,000421,南京公用,5.03,1.0,-30180250.0,-2.04,-5756434.0,-0.39,-24423816.0,-1.65,-34557262.0,-2.33,64737514.0,4.37
3347,688543,国科军工,50.38,4.89,-30208788.0,-3.97,-17399183.0,-2.29,-12809605.0,-1.68,10171010.0,1.34,20037779.0,2.63
3348,300662,科锐国际,19.66,-17.46,-30212990.0,-3.12,434231.0,0.04,-30647221.0,-3.16,25134651.0,2.59,5078341.0,0.52
3349,002613,北玻股份,3.88,-3.0,-30228833.0,-4.75,3078444.0,0.48,-33307277.0,-5.24,-15642190.0,-2.46,45871021.0,7.21
3350,002864,盘龙药业,29.15,-11.32,-30243276.0,-2.39,-11806901.0,-0.93,-18436375.0,-1.46,-19769111.0,-1.56,50012387.0,3.95
3351,300185,通裕重工,2.29,-3.38,-30262522.0,-4.72,0.0,0.0,-30262522.0,-4.72,16362584.0,2.55,13899939.0,2.17
3352,002386,天原股份,4.4,-3.08,-30278944.0,-8.05,-4317764.0,-1.15,-25961180.0,-6.9,150655.0,0.04,30128287.0,8.01
3353,002309,ST中利,2.07,-10.78,-30309261.0,-14.41,-5299357.0,-2.52,-25009904.0,-11.89,9503267.0,4.52,20805995.0,9.89
3354,300523,辰安科技,20.22,-2.74,-30321610.0,-3.72,-5629286.0,-0.69,-24692324.0,-3.03,-7941864.0,-0.98,38263478.0,4.7
3355,002215,诺 普 信,9.12,-1.94,-30362984.0,-1.09,-21094050.0,-0.76,-9268934.0,-0.33,47025335.0,1.69,-16662347.0,-0.6
3356,603733,仙鹤股份,16.8,-1.23,-30385238.0,-3.69,6449080.0,0.78,-36834318.0,-4.47,998023.0,0.12,29387219.0,3.57
3357,002495,佳隆股份,2.28,0.88,-30388433.0,-7.82,-6758843.0,-1.74,-23629590.0,-6.08,-7161445.0,-1.84,37549880.0,9.66
3358,600455,博通股份,20.3,-0.59,-30411282.0,-5.74,-3845624.0,-0.73,-26565658.0,-5.01,-8961754.0,-1.69,39373035.0,7.43
3359,301157,华塑科技,35.17,-10.39,-30429648.0,-3.59,-5192459.0,-0.61,-25237189.0,-2.98,-11712187.0,-1.38,42141837.0,4.97
3360,000886,海南高速,4.54,-3.81,-30438455.0,-5.27,-27328244.0,-4.73,-3110211.0,-0.54,3896019.0,0.67,26542435.0,4.6
3361,603896,寿仙谷,25.52,-7.94,-30471441.0,-4.51,971946.0,0.14,-31443387.0,-4.65,14805087.0,2.19,15666359.0,2.32
3362,300341,麦克奥迪,9.69,-0.21,-30484375.0,-2.85,-23831500.0,-2.23,-6652875.0,-0.62,29816221.0,2.79,668155.0,0.06
3363,002614,奥佳华,7.04,1.15,-30484902.0,-2.19,73299985.0,5.26,-103784887.0,-7.44,-3376866.0,-0.24,33861771.0,2.43
3364,600908,无锡银行,5.14,1.18,-30487417.0,-3.98,-19111021.0,-2.5,-11376396.0,-1.49,9545943.0,1.25,20941477.0,2.74
3365,603520,司太立,11.81,-8.16,-30510562.0,-3.17,-22315087.0,-2.32,-8195475.0,-0.85,-9972290.0,-1.04,40482851.0,4.21
3366,603929,亚翔集成,19.96,-4.95,-30554469.0,-2.85,-1292840.0,-0.12,-29261629.0,-2.73,7428045.0,0.69,23126424.0,2.16
3367,301020,密封科技,18.51,0.82,-30569224.0,-3.23,-4460148.0,-0.47,-26109076.0,-2.76,-14333692.0,-1.51,44902917.0,4.74
3368,000006,深振业Ａ,3.88,-3.0,-30574129.0,-4.46,-10086869.0,-1.47,-20487260.0,-2.99,8188812.0,1.2,22385321.0,3.27
3369,002073,软控股份,6.69,3.4,-30580466.0,-2.5,-22554782.0,-1.84,-8025684.0,-0.66,5859352.0,0.48,24721117.0,2.02
3370,002767,先锋电子,13.0,-1.29,-30596481.0,-3.59,-4264400.0,-0.5,-26332081.0,-3.09,-19647345.0,-2.3,50243826.0,5.89
3371,002810,山东赫达,14.0,-10.08,-30608455.0,-6.33,-7097463.0,-1.47,-23510992.0,-4.87,3669580.0,0.76,26938877.0,5.58
3372,600295,鄂尔多斯,10.8,0.93,-30659269.0,-3.73,-9050370.0,-1.1,-21608899.0,-2.63,-17771955.0,-2.16,48431224.0,5.9
3373,600738,丽尚国潮,4.21,-0.94,-30684169.0,-4.11,-3436404.0,-0.46,-27247765.0,-3.65,2761624.0,0.37,27922545.0,3.74
3374,600841,动力新科,5.25,24.11,-30726278.0,-2.45,-20693981.0,-1.65,-10032297.0,-0.8,34140715.0,2.72,-3414434.0,-0.27
3375,300803,指南针,43.76,-8.64,-30731532.0,-0.58,-40476998.0,-0.77,9745466.0,0.18,18961349.0,0.36,11770204.0,0.22
3376,300005,探路者,5.18,-4.95,-30743682.0,-4.19,-16306066.0,-2.22,-14437616.0,-1.97,91776.0,0.01,30651905.0,4.18
3377,603279,景津装备,19.87,-3.5,-30842553.0,-3.02,12022843.0,1.18,-42865396.0,-4.2,24534828.0,2.41,6307727.0,0.62
3378,002310,东方园林,1.6,-1.23,-30850226.0,-1.76,34257253.0,1.96,-65107479.0,-3.72,-7814005.0,-0.45,38664236.0,2.21
3379,003037,三和管桩,8.79,6.55,-30880829.0,-1.8,-12211722.0,-0.71,-18669107.0,-1.09,20242057.0,1.18,10638776.0,0.62
3380,000659,珠海中富,2.01,-2.9,-30884639.0,-7.34,-19342727.0,-4.6,-11541912.0,-2.74,607494.0,0.14,30277148.0,7.2
3381,605488,福莱新材,12.94,2.05,-30904129.0,-3.22,-5042273.0,-0.53,-25861856.0,-2.69,7158006.0,0.75,23746129.0,2.47
3382,600877,电科芯片,12.29,-1.21,-30955921.0,-2.96,-18626070.0,-1.78,-12329851.0,-1.18,2788268.0,0.27,28167653.0,2.7
3383,688170,德龙激光,28.16,-8.39,-30960410.0,-6.55,-5774238.0,-1.22,-25186172.0,-5.32,10167793.0,2.15,20792619.0,4.4
3384,000548,湖南投资,4.5,1.35,-31004120.0,-5.28,250395.0,0.04,-31254515.0,-5.33,-4159926.0,-0.71,35164046.0,5.99
3385,600354,敦煌种业,5.63,-3.26,-31088787.0,-3.28,-18682832.0,-1.97,-12405955.0,-1.31,-1866188.0,-0.2,32954979.0,3.47
3386,001278,一彬科技,18.4,-4.27,-31106236.0,-6.16,-2343121.0,-0.46,-28763115.0,-5.69,-16685453.0,-3.3,47791691.0,9.46
3387,300227,光韵达,7.02,8.0,-31120338.0,-2.71,-11777172.0,-1.03,-19343166.0,-1.68,4988478.0,0.43,26131862.0,2.28
3388,688575,亚辉龙,22.93,-9.76,-31133691.0,-3.69,-14617440.0,-1.73,-16516251.0,-1.96,39194324.0,4.65,-8060630.0,-0.96
3389,000795,英洛华,5.56,2.02,-31152061.0,-4.62,-1931749.0,-0.29,-29220312.0,-4.34,-19669518.0,-2.92,50821582.0,7.54
3390,600216,浙江医药,8.97,-6.85,-31153008.0,-4.14,-7278970.0,-0.97,-23874038.0,-3.17,26346471.0,3.5,4806540.0,0.64
3391,601133,柏诚股份,10.8,-3.05,-31194447.0,-3.66,-12265738.0,-1.44,-18928709.0,-2.22,2476225.0,0.29,28718221.0,3.37
3392,002132,恒星科技,2.75,-2.83,-31207590.0,-4.52,-6560639.0,-0.95,-24646951.0,-3.57,-7012476.0,-1.02,38220067.0,5.54
3393,301299,卓创资讯,46.15,0.59,-31222936.0,-2.64,-675077.0,-0.06,-30547859.0,-2.59,11044607.0,0.93,20178333.0,1.71
3394,603345,安井食品,82.96,-7.14,-31235007.0,-1.12,-7738544.0,-0.28,-23496463.0,-0.84,73966563.0,2.66,-42731550.0,-1.54
3395,301208,中亦科技,33.34,-5.9,-31238274.0,-2.6,-12998900.0,-1.08,-18239374.0,-1.52,-13374853.0,-1.11,44613125.0,3.72
3396,301555,惠柏新材,31.42,0.03,-31241847.0,-2.48,8531794.0,0.68,-39773641.0,-3.15,-18067212.0,-1.43,49309061.0,3.91
3397,688388,嘉元科技,14.65,-10.12,-31251070.0,-4.75,-6294991.0,-0.96,-24956079.0,-3.79,43448150.0,6.61,-12197079.0,-1.85
3398,601216,君正集团,3.65,-4.95,-31362402.0,-3.57,-38762663.0,-4.42,7400261.0,0.84,-6400611.0,-0.73,37763015.0,4.3
3399,605077,华康股份,19.23,-4.61,-31363723.0,-17.46,-10684587.0,-5.95,-20679136.0,-11.51,6362312.0,3.54,25001413.0,13.92
3400,002210,飞马国际,1.73,8.81,-31371481.0,-3.3,6860860.0,0.72,-38232341.0,-4.02,16445235.0,1.73,14926249.0,1.57
3401,600556,天下秀,5.01,-2.15,-31374270.0,-1.05,-27764612.0,-0.93,-3609658.0,-0.12,1841894.0,0.06,29532379.0,0.99
3402,000713,丰乐种业,6.83,-4.61,-31376168.0,-5.46,-24551735.0,-4.27,-6824433.0,-1.19,10090559.0,1.76,21285609.0,3.71
3403,002064,华峰化学,6.57,-4.23,-31378322.0,-3.16,-13942483.0,-1.4,-17435839.0,-1.76,30772874.0,3.1,605450.0,0.06
3404,002219,新里程,2.51,-5.99,-31382227.0,-5.59,-15062435.0,-2.68,-16319792.0,-2.91,12688107.0,2.26,18694120.0,3.33
3405,603324,盛剑环境,24.38,-6.34,-31425922.0,-5.56,-3814671.0,-0.67,-27611251.0,-4.88,13892755.0,2.46,17533168.0,3.1
3406,002639,雪人股份,6.73,-2.46,-31436077.0,-2.11,-6615756.0,-0.44,-24820321.0,-1.67,-16194929.0,-1.09,47631009.0,3.2
3407,600356,恒丰纸业,7.07,3.82,-31480303.0,-10.11,-8040730.0,-2.58,-23439573.0,-7.53,-14406036.0,-4.63,45886342.0,14.74
3408,003000,劲仔食品,14.2,0.07,-31503181.0,-3.07,-17863158.0,-1.74,-13640023.0,-1.33,4346029.0,0.42,27157151.0,2.65
3409,301378,通达海,35.8,-1.7,-31527121.0,-2.49,-23146352.0,-1.83,-8380769.0,-0.66,4581075.0,0.36,26946048.0,2.13
3410,600343,航天动力,8.21,-1.08,-31561233.0,-6.23,-12501500.0,-2.47,-19059733.0,-3.76,-1921138.0,-0.38,33482373.0,6.61
3411,002779,中坚科技,32.97,-3.54,-31576689.0,-2.44,-5022179.0,-0.39,-26554510.0,-2.05,20087272.0,1.55,11489414.0,0.89
3412,600787,中储股份,4.76,-3.25,-31624955.0,-6.27,-6653701.0,-1.32,-24971254.0,-4.95,-4459419.0,-0.88,36084378.0,7.15
3413,600326,西藏天路,3.85,-0.26,-31656607.0,-2.14,-29198141.0,-1.98,-2458466.0,-0.17,2374901.0,0.16,29281705.0,1.98
3414,002908,德生科技,10.15,1.4,-31673644.0,-1.83,22582876.0,1.3,-54256520.0,-3.13,-13704887.0,-0.79,45378532.0,2.62
3415,600734,ST实达,3.18,5.3,-31681140.0,-4.82,-26278531.0,-4.0,-5402609.0,-0.82,4232861.0,0.64,27448283.0,4.18
3416,002081,金 螳 螂,3.34,-5.65,-31699867.0,-6.47,-5228349.0,-1.07,-26471518.0,-5.41,17519455.0,3.58,14180413.0,2.9
3417,600595,中孚实业,3.36,1.2,-31715802.0,-2.05,-37405218.0,-2.42,5689416.0,0.37,-30701854.0,-1.98,62417658.0,4.03
3418,688549,中巨芯-U,6.66,-5.13,-31778897.0,-4.41,-4516763.0,-0.63,-27262134.0,-3.78,12742036.0,1.77,19036861.0,2.64
3419,603065,宿迁联盛,10.04,-5.46,-31843537.0,-11.26,-23326793.0,-8.25,-8516744.0,-3.01,2626878.0,0.93,29216662.0,10.33
3420,002065,东华软件,5.6,-3.61,-31861413.0,-1.77,-20223720.0,-1.13,-11637693.0,-0.65,-1642629.0,-0.09,33504043.0,1.87
3421,001286,陕西能源,9.62,1.69,-31941476.0,-1.58,-31011717.0,-1.53,-929759.0,-0.05,68114649.0,3.37,-36173173.0,-1.79
3422,301111,粤万年青,18.4,-0.59,-32042303.0,-1.83,-10200294.0,-0.58,-21842009.0,-1.25,-22831503.0,-1.31,54873808.0,3.14
3423,002826,易明医药,8.39,1.57,-32065569.0,-5.96,-11746518.0,-2.18,-20319051.0,-3.78,5727705.0,1.06,26337864.0,4.9
3424,301310,鑫宏业,37.39,-4.79,-32079093.0,-6.4,-12162557.0,-2.43,-19916536.0,-3.97,-5357063.0,-1.07,37436159.0,7.47
3425,002564,*ST天沃,3.87,3.48,-32085641.0,-4.12,-16573061.0,-2.13,-15512580.0,-1.99,10765819.0,1.38,21319826.0,2.74
3426,301080,百普赛斯,40.86,-13.69,-32146784.0,-3.34,-25665827.0,-2.67,-6480957.0,-0.67,-15888411.0,-1.65,48035199.0,4.99
3427,601908,京运通,3.72,-7.0,-32170727.0,-5.44,-5410808.0,-0.91,-26759919.0,-4.52,-4000285.0,-0.68,36171016.0,6.11
3428,600026,中远海能,15.95,11.07,-32180876.0,-0.82,-142978741.0,-3.66,110797865.0,2.83,85487879.0,2.19,-53307001.0,-1.36
3429,600367,红星发展,10.5,-2.51,-32201401.0,-6.19,-1910030.0,-0.37,-30291371.0,-5.82,-4024863.0,-0.77,36226263.0,6.96
3430,002102,冠福股份,2.23,-4.7,-32202723.0,-8.0,-20571055.0,-5.11,-11631668.0,-2.89,9166080.0,2.28,23036652.0,5.72
3431,301028,东亚机械,8.64,-0.58,-32204654.0,-8.97,3231.0,0.0,-32207885.0,-8.97,-3410695.0,-0.95,35615350.0,9.92
3432,002048,宁波华翔,12.78,0.16,-32207480.0,-5.47,-12431578.0,-2.11,-19775902.0,-3.36,-18755679.0,-3.18,50963159.0,8.65
3433,301263,泰恩康,13.43,-10.11,-32229249.0,-6.49,-35897488.0,-7.23,3668239.0,0.74,11659856.0,2.35,20569392.0,4.14
3434,300561,汇金科技,9.58,-3.43,-32247627.0,-6.24,-8279302.0,-1.6,-23968325.0,-4.64,-13252971.0,-2.57,45500599.0,8.81
3435,002283,天润工业,5.43,-2.51,-32303906.0,-3.14,-17161657.0,-1.67,-15142249.0,-1.47,28346746.0,2.76,3957164.0,0.38
3436,002203,海亮股份,9.1,-0.98,-32344834.0,-4.27,-16307713.0,-2.15,-16037121.0,-2.12,9814019.0,1.3,22530816.0,2.98
3437,002452,长高电新,6.4,-5.19,-32366404.0,-4.32,3715617.0,0.5,-36082021.0,-4.82,-40488938.0,-5.41,72855340.0,9.73
3438,603288,海天味业,39.58,-3.98,-32374694.0,-1.01,-50820461.0,-1.59,18445767.0,0.58,88499983.0,2.76,-56125287.0,-1.75
3439,300360,炬华科技,16.12,-7.25,-32385892.0,-1.82,-17737792.0,-1.0,-14648100.0,-0.82,70650145.0,3.97,-38264252.0,-2.15
3440,002697,红旗连锁,4.75,0.0,-32438916.0,-6.03,-8360432.0,-1.55,-24078484.0,-4.48,-4213008.0,-0.78,36651924.0,6.81
3441,000887,中鼎股份,11.34,1.61,-32491971.0,-0.99,-17465932.0,-0.53,-15026039.0,-0.46,41946673.0,1.27,-9454711.0,-0.29
3442,002046,国机精工,10.15,-5.41,-32506436.0,-1.84,-1455079.0,-0.08,-31051357.0,-1.76,-34949618.0,-1.98,67456056.0,3.82
3443,600838,上海九百,6.37,-2.9,-32537350.0,-7.02,-10492285.0,-2.26,-22045065.0,-4.76,11154934.0,2.41,21382423.0,4.61
3444,301550,斯菱股份,32.44,-6.24,-32582528.0,-2.76,5808358.0,0.49,-38390886.0,-3.25,35409203.0,3.0,-2826672.0,-0.24
3445,300328,宜安科技,5.48,-0.36,-32607686.0,-3.86,-9250979.0,-1.1,-23356707.0,-2.77,-34134019.0,-4.04,66741711.0,7.91
3446,002856,美芝股份,8.38,1.45,-32613944.0,-5.43,-11310590.0,-1.88,-21303354.0,-3.54,14559431.0,2.42,18054513.0,3.0
3447,600874,创业环保,5.54,0.18,-32634429.0,-7.0,-10006616.0,-2.15,-22627813.0,-4.85,-1195711.0,-0.26,33830142.0,7.25
3448,301289,国缆检测,44.74,-1.32,-32681161.0,-2.33,-12669792.0,-0.9,-20011369.0,-1.43,9464561.0,0.68,23216602.0,1.66
3449,300337,银邦股份,7.0,4.32,-32688913.0,-1.49,-8442988.0,-0.39,-24245925.0,-1.11,-1521954.0,-0.07,34210868.0,1.56
3450,301221,光庭信息,46.4,6.81,-32694059.0,-1.17,-22819529.0,-0.81,-9874530.0,-0.35,84177761.0,3.01,-51483698.0,-1.84
3451,600929,雪天盐业,5.58,0.18,-32704056.0,-6.47,-9970183.0,-1.97,-22733873.0,-4.5,8134837.0,1.61,24569222.0,4.86
3452,300171,东富龙,14.5,-10.05,-32724707.0,-3.14,-7040775.0,-0.67,-25683932.0,-2.46,16623755.0,1.59,16100955.0,1.54
3453,300323,华灿光电,4.78,-7.36,-32800503.0,-4.93,-6965448.0,-1.05,-25835055.0,-3.88,6028656.0,0.91,26771848.0,4.02
3454,688328,深科达,18.58,-8.61,-32801340.0,-2.11,-28536711.0,-1.84,-4264629.0,-0.27,42334961.0,2.73,-9533623.0,-0.61
3455,605398,新炬网络,25.08,1.79,-32833071.0,-3.37,-8287537.0,-0.85,-24545534.0,-2.52,-8663985.0,-0.89,41497062.0,4.26
3456,688716,中研股份,29.3,-8.01,-32845153.0,-3.55,-12739193.0,-1.38,-20105960.0,-2.17,20410708.0,2.2,12434445.0,1.34
3457,002068,黑猫股份,9.14,-3.59,-32853988.0,-3.09,-16379780.0,-1.54,-16474208.0,-1.55,-44251889.0,-4.16,77105877.0,7.25
3458,600616,金枫酒业,5.65,-6.46,-32879314.0,-4.47,-18002835.0,-2.45,-14876479.0,-2.02,23479231.0,3.19,9400081.0,1.28
3459,301297,富乐德,23.78,9.13,-32930940.0,-0.79,-14095.0,0.0,-32916845.0,-0.79,55713972.0,1.34,-22783031.0,-0.55
3460,300795,米奥会展,40.27,3.74,-32958700.0,-7.17,-5135664.0,-1.12,-27823036.0,-6.05,25448188.0,5.54,7510514.0,1.63
3461,300982,苏文电能,18.82,-16.84,-32964976.0,-3.61,4921203.0,0.54,-37886179.0,-4.15,9397680.0,1.03,23567303.0,2.58
3462,002039,黔源电力,15.78,-1.13,-32986782.0,-6.26,-11047383.0,-2.1,-21939399.0,-4.16,30832030.0,5.85,2154755.0,0.41
3463,600267,海正药业,7.67,-2.54,-32998135.0,-4.13,-13134238.0,-1.65,-19863897.0,-2.49,844056.0,0.11,32154077.0,4.03
