序号,代码,名称,最新价,5日涨跌幅,5日主力净流入-净额,5日主力净流入-净占比,5日超大单净流入-净额,5日超大单净流入-净占比,5日大单净流入-净额,5日大单净流入-净占比,5日中单净流入-净额,5日中单净流入-净占比,5日小单净流入-净额,5日小单净流入-净占比
889,600113,浙江东日,7.19,-0.69,1610623.0,1.08,3853749.0,2.59,-2243126.0,-1.51,31106.0,0.02,-1641729.0,-1.1
890,688606,奥泰生物,59.7,-0.53,1594833.0,1.77,-580989.0,-0.64,2175822.0,2.41,906838.0,1.0,-2501672.0,-2.77
891,603712,七一二,23.92,-12.86,1588892.0,0.12,1850500.0,0.14,-261608.0,-0.02,18067844.0,1.4,-19656739.0,-1.53
892,600956,新天绿能,7.99,-0.99,1584105.0,0.46,641294.0,0.19,942811.0,0.27,-1775648.0,-0.51,191543.0,0.06
893,002365,永安药业,7.36,-3.29,1550391.0,1.08,-1420367.0,-0.99,2970758.0,2.07,-2939613.0,-2.05,1389223.0,0.97
894,301268,铭利达,24.62,-1.4,1542600.0,0.42,-1505372.0,-0.41,3047972.0,0.83,19188449.0,5.21,-20731049.0,-5.63
895,002658,雪迪龙,6.94,2.97,1515560.0,0.77,10803999.0,5.47,-9288439.0,-4.7,-5297484.0,-2.68,3781923.0,1.91
896,301309,万得凯,23.39,-4.73,1470925.0,4.82,0.0,0.0,1470925.0,4.82,-927562.0,-3.04,-543364.0,-1.78
897,300191,潜能恒信,13.56,2.11,1452281.0,0.34,1077764.0,0.25,374517.0,0.09,8171810.0,1.89,-9624089.0,-2.23
898,688192,迪哲医药-U,43.32,-2.21,1437082.0,0.45,-1691547.0,-0.53,3128629.0,0.99,9570502.0,3.02,-11007583.0,-3.48
899,688519,南亚新材,21.11,-7.78,1435328.0,0.87,-1444963.0,-0.87,2880291.0,1.74,2807994.0,1.69,-4243322.0,-2.56
900,200017,深中华B,2.03,-1.93,1431166.0,15.34,0.0,0.0,1431166.0,15.34,-37215.0,-0.4,-1393950.0,-14.94
901,300518,新迅达,12.19,-6.23,1420394.0,0.7,1302051.0,0.64,118343.0,0.06,-2250561.0,-1.11,830166.0,0.41
902,603819,神力股份,12.82,-6.15,1419383.0,1.26,-1235503.0,-1.09,2654886.0,2.35,11083622.0,9.8,-12503004.0,-11.06
903,000902,新洋丰,10.49,-2.96,1386599.0,0.52,-1677136.0,-0.63,3063735.0,1.15,3664683.0,1.38,-5051279.0,-1.9
904,600810,神马股份,6.89,1.03,1374044.0,0.48,2665957.0,0.93,-1291913.0,-0.45,5445766.0,1.9,-6819809.0,-2.38
905,600365,ST通葡,2.86,-5.3,1368348.0,3.26,-1000695.0,-2.38,2369043.0,5.64,-2308186.0,-5.5,939838.0,2.24
906,300558,贝达药业,40.9,-9.17,1357827.0,0.14,-24414514.0,-2.59,25772341.0,2.73,85854616.0,9.11,-87212444.0,-9.25
907,688367,工大高科,13.5,-4.8,1357353.0,2.97,1422274.0,3.12,-64921.0,-0.14,427582.0,0.94,-1784934.0,-3.91
908,001223,欧克科技,43.42,-6.62,1345660.0,0.75,4022602.0,2.25,-2676942.0,-1.5,5339070.0,2.99,-6684731.0,-3.74
909,603998,方盛制药,10.87,-3.72,1339747.0,0.6,77336.0,0.03,1262411.0,0.56,-3559931.0,-1.59,2220184.0,0.99
910,600359,新农开发,6.3,-5.12,1333315.0,0.94,2941178.0,2.08,-1607863.0,-1.14,781678.0,0.55,-2114991.0,-1.5
911,002586,*ST围海,2.88,-5.26,1319248.0,1.92,-4974328.0,-7.24,6293576.0,9.16,-5055840.0,-7.36,3736591.0,5.44
912,002787,华源控股,7.33,-3.68,1317497.0,0.42,4159814.0,1.32,-2842317.0,-0.9,9399002.0,2.97,-10716497.0,-3.39
913,300689,澄天伟业,14.96,-4.53,1292136.0,1.12,0.0,0.0,1292136.0,1.12,2307836.0,2.0,-3599972.0,-3.12
914,000731,四川美丰,6.67,-2.91,1289968.0,0.76,-455098.0,-0.27,1745066.0,1.03,-7110743.0,-4.18,5820777.0,3.42
915,600647,*ST同达,9.79,0.1,1289673.0,2.37,527501.0,0.97,762172.0,1.4,-2668516.0,-4.9,1378843.0,2.53
916,603826,坤彩科技,43.34,-7.16,1285943.0,0.81,-420243.0,-0.26,1706186.0,1.07,9064065.0,5.69,-10350007.0,-6.49
917,688448,磁谷科技,24.96,-7.49,1284580.0,1.54,-2007881.0,-2.4,3292461.0,3.94,-2390055.0,-2.86,1105473.0,1.32
918,688085,三友医疗,15.22,-5.88,1278959.0,1.03,-5802923.0,-4.66,7081882.0,5.69,6706010.0,5.38,-7984972.0,-6.41
919,603773,沃格光电,28.95,-4.42,1270400.0,0.13,-12792883.0,-1.34,14063283.0,1.47,19920849.0,2.09,-21191247.0,-2.22
920,600423,柳化股份,2.83,-5.35,1258097.0,1.53,-240681.0,-0.29,1498778.0,1.83,-206576.0,-0.25,-1051520.0,-1.28
921,603159,上海亚虹,13.38,-2.9,1232794.0,1.62,1917109.0,2.52,-684315.0,-0.9,-1686280.0,-2.22,453486.0,0.6
922,600751,海航科技,2.31,-4.55,1226917.0,0.5,-8257113.0,-3.35,9484030.0,3.85,513183.0,0.21,-1740099.0,-0.71
923,002758,浙农股份,9.58,-4.1,1221193.0,0.5,577404.0,0.24,643789.0,0.26,-2562305.0,-1.05,1341112.0,0.55
924,603530,神马电力,18.35,-2.55,1215915.0,0.21,5181038.0,0.88,-3965123.0,-0.68,5085285.0,0.87,-6301198.0,-1.07
925,688767,博拓生物,25.52,-4.13,1213610.0,2.72,473427.0,1.06,740183.0,1.66,-605793.0,-1.36,-607818.0,-1.36
926,603833,欧派家居,64.16,-4.4,1206695.0,0.15,21423246.0,2.61,-20216551.0,-2.46,-14795757.0,-1.8,13589062.0,1.65
927,200550,江  铃Ｂ,9.29,3.57,1188383.0,6.07,122912.0,0.63,1065471.0,5.44,1021607.0,5.22,-2209991.0,-11.28
928,002440,闰土股份,5.85,-5.34,1148218.0,0.81,-7681145.0,-5.44,8829363.0,6.25,-1518832.0,-1.08,370616.0,0.26
929,000981,山子高科,1.57,-1.88,1144541.0,0.15,485484.0,0.07,659057.0,0.09,-2362651.0,-0.32,1218110.0,0.16
930,300869,康泰医学,16.68,-6.82,1140331.0,0.42,8067671.0,2.97,-6927340.0,-2.55,-6163362.0,-2.27,5023032.0,1.85
931,688293,奥浦迈,39.09,-8.94,1135120.0,0.9,77978.0,0.06,1057142.0,0.84,10678066.0,8.48,-11813187.0,-9.38
932,300717,华信新材,13.27,-2.93,1133772.0,0.85,246217.0,0.19,887555.0,0.67,4487543.0,3.38,-5621315.0,-4.23
933,600981,汇鸿集团,2.45,-4.67,1111596.0,0.47,2427997.0,1.02,-1316401.0,-0.55,-548037.0,-0.23,-563559.0,-0.24
934,600658,电子城,4.03,-2.18,1111347.0,0.45,-817681.0,-0.33,1929028.0,0.78,-5572750.0,-2.25,4461406.0,1.8
935,000007,*ST全新,4.5,0.22,1108964.0,2.1,49395.0,0.09,1059569.0,2.0,-722074.0,-1.36,-386890.0,-0.73
936,600622,光大嘉宝,2.41,-1.63,1102822.0,0.3,-3273422.0,-0.9,4376244.0,1.2,443188.0,0.12,-1546011.0,-0.42
937,300492,华图山鼎,93.2,-6.92,1067887.0,0.31,-6990658.0,-2.05,8058545.0,2.36,11535551.0,3.38,-12603436.0,-3.69
938,605016,百龙创园,24.23,-5.79,1064712.0,0.99,-220429.0,-0.2,1285141.0,1.19,478512.0,0.44,-1543225.0,-1.43
939,300639,凯普生物,7.0,-7.04,1058527.0,0.44,-555477.0,-0.23,1614004.0,0.66,9562774.0,3.93,-10621299.0,-4.37
940,603703,盛洋科技,10.97,-5.35,1032777.0,0.26,-9292415.0,-2.31,10325192.0,2.57,8334603.0,2.07,-9367381.0,-2.33
941,300461,田中精机,16.85,-7.82,1003900.0,0.33,10071431.0,3.36,-9067531.0,-3.02,-10005927.0,-3.34,9002028.0,3.0
942,300594,朗进科技,16.95,-3.09,1001393.0,0.37,-5381603.0,-1.99,6382996.0,2.36,1158820.0,0.43,-2160213.0,-0.8
943,688370,丛麟科技,18.61,-4.71,999662.0,3.48,0.0,0.0,999662.0,3.48,1629089.0,5.67,-2628751.0,-9.15
944,688227,品高股份,14.11,-10.7,999411.0,0.99,-263039.0,-0.26,1262450.0,1.25,1589362.0,1.57,-2588773.0,-2.56
945,603683,晶华新材,8.79,-3.83,998779.0,0.57,-1261966.0,-0.72,2260745.0,1.29,11341176.0,6.48,-12339956.0,-7.05
946,603955,大千生态,14.47,1.54,997240.0,0.34,1933165.0,0.66,-935925.0,-0.32,11201668.0,3.84,-12198907.0,-4.18
947,300289,利德曼,4.73,-5.96,991994.0,0.69,0.0,0.0,991994.0,0.69,4682456.0,3.27,-5674450.0,-3.97
948,300752,隆利科技,12.07,-8.0,984839.0,0.34,1174976.0,0.4,-190137.0,-0.06,-5638097.0,-1.92,4653258.0,1.58
949,301015,百洋医药,33.16,-6.41,970007.0,0.3,2655914.0,0.81,-1685907.0,-0.51,1336711.0,0.41,-2306716.0,-0.7
950,002652,扬子新材,2.6,-4.41,965914.0,0.47,2642305.0,1.29,-1676391.0,-0.82,-4727305.0,-2.3,3761393.0,1.83
951,603697,有友食品,6.68,-6.96,964165.0,0.39,3535418.0,1.44,-2571253.0,-1.05,-8398673.0,-3.42,7434510.0,3.03
952,605500,森林包装,7.15,-0.69,962654.0,0.38,-2528082.0,-1.0,3490736.0,1.38,10426213.0,4.11,-11388869.0,-4.49
953,603737,三棵树,32.49,-11.9,941483.0,0.13,1931685.0,0.26,-990202.0,-0.13,31085566.0,4.22,-32027051.0,-4.35
954,301116,益客食品,9.93,-6.41,916673.0,0.3,-916704.0,-0.3,1833377.0,0.6,10626276.0,3.5,-11542948.0,-3.8
955,600778,友好集团,4.55,-5.21,903630.0,1.24,-411255.0,-0.56,1314885.0,1.8,-1806619.0,-2.48,902991.0,1.24
956,688633,星球石墨,24.74,-1.28,889176.0,1.41,363397.0,0.58,525779.0,0.83,-1008135.0,-1.6,118957.0,0.19
957,300849,锦盛新材,13.12,-1.5,886082.0,0.67,4113921.0,3.12,-3227839.0,-2.45,-2209146.0,-1.67,1323065.0,1.0
958,301122,采纳股份,26.25,-8.85,865366.0,0.69,-2157635.0,-1.72,3023001.0,2.41,7510148.0,5.98,-8375512.0,-6.67
959,301395,仁信新材,15.21,-4.76,862303.0,1.1,-2483710.0,-3.18,3346013.0,4.29,-3477924.0,-4.46,2615623.0,3.35
960,688132,邦彦技术,15.6,-6.31,858131.0,1.38,28289.0,0.05,829842.0,1.33,2502429.0,4.01,-3360559.0,-5.39
961,688272,*ST富吉,14.63,-2.79,837808.0,2.9,0.0,0.0,837808.0,2.9,-1857105.0,-6.44,1019295.0,3.53
962,002379,宏创控股,4.31,-1.15,833109.0,0.37,-8168747.0,-3.66,9001856.0,4.04,12549405.0,5.63,-13382512.0,-6.0
963,002917,金奥博,8.5,-2.07,803393.0,0.25,10487673.0,3.32,-9684280.0,-3.06,-12599397.0,-3.98,11796002.0,3.73
964,000919,金陵药业,6.67,-4.71,783577.0,0.39,1340000.0,0.66,-556423.0,-0.27,-4318228.0,-2.13,3534652.0,1.74
965,301220,亚香股份,27.8,-4.79,762971.0,0.68,-1085586.0,-0.97,1848557.0,1.66,6618795.0,5.93,-7381765.0,-6.61
966,000999,华润三九,52.73,-2.24,762412.0,0.05,-19964787.0,-1.24,20727199.0,1.29,-2657143.0,-0.17,1894730.0,0.12
967,688211,中科微至,31.04,-4.11,753540.0,1.41,-881633.0,-1.66,1635173.0,3.07,-1690282.0,-3.17,936744.0,1.76
968,688656,浩欧博,25.41,-8.56,741711.0,1.21,117334.0,0.19,624377.0,1.02,5907147.0,9.63,-6648857.0,-10.84
969,300741,华宝股份,17.64,-7.5,733876.0,0.54,2150472.0,1.58,-1416596.0,-1.04,-1121751.0,-0.83,387875.0,0.29
970,300656,民德电子,20.08,-6.43,732760.0,0.42,1166117.0,0.67,-433357.0,-0.25,4988430.0,2.88,-5721189.0,-3.3
971,000952,广济药业,5.74,-7.12,730646.0,0.52,1917251.0,1.36,-1186605.0,-0.84,8230215.0,5.86,-8960859.0,-6.37
972,301180,万祥科技,13.62,-7.85,716900.0,0.34,1347456.0,0.63,-630556.0,-0.29,-231045.0,-0.11,-485855.0,-0.23
973,301261,恒工精密,47.24,-6.53,707472.0,0.13,2647692.0,0.48,-1940220.0,-0.35,-8590071.0,-1.56,7882599.0,1.43
974,688701,卓锦股份,5.75,-8.15,687413.0,1.44,7302.0,0.02,680111.0,1.42,1386862.0,2.9,-2074272.0,-4.33
975,000789,万年青,6.02,-6.67,685715.0,0.42,-32764.0,-0.02,718479.0,0.44,-277659.0,-0.17,-408055.0,-0.25
976,688275,万润新能,42.62,-6.56,676923.0,0.48,3854236.0,2.72,-3177313.0,-2.25,628336.0,0.44,-1305259.0,-0.92
977,688244,永信至诚,45.8,-11.74,676757.0,0.44,-5537363.0,-3.63,6214120.0,4.08,-7876544.0,-5.17,7199788.0,4.72
978,600135,乐凯胶片,6.2,-3.13,675711.0,0.28,-3487913.0,-1.46,4163624.0,1.75,3938658.0,1.65,-4614366.0,-1.93
979,688077,大地熊,16.18,-7.65,662507.0,0.52,1530911.0,1.2,-868404.0,-0.68,-184928.0,-0.14,-477579.0,-0.37
980,002360,同德化工,6.06,-2.88,659013.0,0.55,0.0,0.0,659013.0,0.55,-3351528.0,-2.8,2692516.0,2.25
981,688586,江航装备,9.19,-6.13,655643.0,0.21,269621.0,0.09,386022.0,0.12,7788691.0,2.46,-8444334.0,-2.66
982,603880,ST南卫,4.23,-0.24,655641.0,0.99,-327549.0,-0.5,983190.0,1.49,-3979238.0,-6.02,3323598.0,5.03
983,603700,宁水集团,11.34,-6.28,647637.0,0.63,2857136.0,2.78,-2209499.0,-2.15,-2152120.0,-2.09,1504482.0,1.46
984,603351,威尔药业,21.9,-2.06,643082.0,1.17,-1127744.0,-2.05,1770826.0,3.22,189350.0,0.34,-832430.0,-1.52
985,600901,江苏金租,4.61,-2.12,640862.0,0.09,-22798226.0,-3.25,23439088.0,3.34,21235611.0,3.02,-21876474.0,-3.11
986,301088,戎美股份,11.86,-6.98,635063.0,1.02,0.0,0.0,635063.0,1.02,-4673255.0,-7.51,4038191.0,6.49
987,603030,*ST全筑,2.62,2.75,597413.0,0.44,113548.0,0.08,483865.0,0.36,-2971548.0,-2.2,2374136.0,1.76
988,688669,聚石化学,13.46,-4.4,576361.0,0.8,-168432.0,-0.24,744793.0,1.04,1631201.0,2.28,-2207562.0,-3.08
989,688165,埃夫特-U,10.07,-4.46,553176.0,0.19,2342606.0,0.82,-1789430.0,-0.62,12005081.0,4.18,-12558257.0,-4.38
990,603713,密尔克卫,45.79,-9.92,544400.0,0.16,-773252.0,-0.22,1317652.0,0.38,5622825.0,1.63,-6167225.0,-1.78
991,603045,福达合金,12.02,-5.43,538898.0,0.21,526354.0,0.21,12544.0,0.0,851278.0,0.34,-1390175.0,-0.55
992,002763,汇洁股份,7.61,-1.55,526385.0,0.38,-1307615.0,-0.95,1834000.0,1.34,-7044179.0,-5.13,6517794.0,4.75
993,001238,浙江正特,19.95,-1.82,521936.0,0.43,66465.0,0.05,455471.0,0.38,4013046.0,3.32,-4534981.0,-3.75
994,002052,ST同洲,2.15,2.87,476608.0,0.69,0.0,0.0,476608.0,0.69,1203899.0,1.74,-1680506.0,-2.43
995,201872,招港B,8.47,0.71,473175.0,5.22,0.0,0.0,473175.0,5.22,-251200.0,-2.77,-221975.0,-2.45
996,688551,科威尔,50.17,-10.92,438850.0,0.22,-1396654.0,-0.69,1835504.0,0.91,17835704.0,8.81,-18274555.0,-9.03
997,000027,深圳能源,6.93,1.02,438376.0,0.06,-1565353.0,-0.2,2003729.0,0.26,-5880081.0,-0.75,5441706.0,0.7
998,603102,百合股份,35.41,-1.17,427402.0,0.21,50083.0,0.02,377319.0,0.18,6250100.0,3.06,-6677502.0,-3.27
999,003008,开普检测,22.01,-3.59,419400.0,0.51,149064.0,0.18,270336.0,0.33,-1518000.0,-1.86,1098600.0,1.35
1000,688056,莱伯泰科,24.9,-7.74,402053.0,0.46,-2018564.0,-2.31,2420617.0,2.77,8658258.0,9.92,-9060308.0,-10.38
1001,603228,景旺电子,19.64,-7.4,397799.0,0.07,-6042749.0,-1.04,6440548.0,1.11,10311344.0,1.77,-10709142.0,-1.84
1002,002616,长青集团,4.51,-2.8,382686.0,0.25,-4150900.0,-2.67,4533586.0,2.91,2799305.0,1.8,-3181991.0,-2.04
1003,301061,匠心家居,59.47,4.96,372700.0,0.15,-2116986.0,-0.87,2489686.0,1.03,2425243.0,1.0,-2797942.0,-1.15
1004,600167,联美控股,5.58,-3.29,363528.0,0.25,-2553416.0,-1.72,2916944.0,1.97,3070099.0,2.07,-3433626.0,-2.32
1005,002808,ST恒久,3.33,-4.03,350178.0,0.65,206042.0,0.38,144136.0,0.27,-468596.0,-0.87,118420.0,0.22
1006,600350,山东高速,8.37,2.83,345718.0,0.08,-6377754.0,-1.55,6723472.0,1.64,-1188878.0,-0.29,843162.0,0.21
1007,002321,华英农业,1.95,-6.25,332253.0,0.24,2387460.0,1.7,-2055207.0,-1.47,3350853.0,2.39,-3683104.0,-2.63
1008,300388,节能国祯,6.13,-2.08,316078.0,0.14,0.0,0.0,316078.0,0.14,-16827718.0,-7.48,16511640.0,7.34
1009,002190,成飞集成,16.6,-4.43,291074.0,0.07,-1174011.0,-0.29,1465085.0,0.36,-5384151.0,-1.34,5093077.0,1.27
1010,002141,贤丰控股,2.01,-8.22,290727.0,0.05,927370.0,0.17,-636643.0,-0.11,-9038917.0,-1.61,8748191.0,1.56
1011,600935,华塑股份,2.88,-1.37,286649.0,0.21,-376002.0,-0.28,662651.0,0.49,2119245.0,1.57,-2405895.0,-1.78
1012,002628,成都路桥,2.63,-3.66,282846.0,0.19,-780473.0,-0.52,1063319.0,0.71,-3168390.0,-2.12,2885545.0,1.93
1013,000782,美达股份,4.87,5.18,282617.0,0.11,4586904.0,1.85,-4304287.0,-1.74,7871807.0,3.17,-8154425.0,-3.29
1014,301158,德石股份,13.21,-4.28,263132.0,0.11,-127910.0,-0.05,391042.0,0.16,1477722.0,0.62,-1740855.0,-0.73
1015,600941,中国移动,106.09,3.32,259228.0,0.01,161563439.0,3.12,-161304211.0,-3.11,19714836.0,0.38,-19974071.0,-0.39
1016,600292,远达环保,5.24,-2.6,248554.0,0.15,23770.0,0.01,224784.0,0.14,-3382614.0,-2.08,3134061.0,1.92
1017,605318,法狮龙,14.85,-0.67,235973.0,0.23,-65514.0,-0.06,301487.0,0.29,-3779489.0,-3.67,3543516.0,3.44
1018,605099,共创草坪,20.64,-0.86,233061.0,0.24,780689.0,0.82,-547628.0,-0.57,-532731.0,-0.56,299670.0,0.31
1019,605179,一鸣食品,10.89,-5.71,225577.0,0.08,-1021091.0,-0.36,1246668.0,0.44,5698875.0,1.99,-5924452.0,-2.07
1020,600693,东百集团,3.44,-1.99,218577.0,0.15,2084993.0,1.4,-1866416.0,-1.25,9241513.0,6.19,-9460091.0,-6.33
1021,900905,老凤祥Ｂ,4.002,1.81,199527.0,1.62,168732.0,1.37,30795.0,0.25,698975.0,5.69,-898506.0,-7.31
1022,603681,永冠新材,12.48,-3.7,194401.0,0.17,5041094.0,4.47,-4846693.0,-4.3,-2983480.0,-2.65,2789080.0,2.47
1023,688679,通源环境,9.18,-6.23,191767.0,0.29,0.0,0.0,191767.0,0.29,1454715.0,2.18,-1646478.0,-2.47
1024,603706,东方环宇,13.56,-4.17,181185.0,0.16,-815687.0,-0.72,996872.0,0.88,-3297186.0,-2.9,3116001.0,2.74
1025,000096,广聚能源,10.67,-0.28,164200.0,0.08,560105.0,0.26,-395905.0,-0.19,-7609289.0,-3.57,7445089.0,3.49
1026,300715,凯伦股份,8.9,-6.71,163553.0,0.27,0.0,0.0,163553.0,0.27,1480156.0,2.46,-1643707.0,-2.73
1027,301023,江南奕帆,32.5,-2.81,152588.0,0.06,-522208.0,-0.21,674796.0,0.28,-7237232.0,-2.96,7084641.0,2.9
1028,603180,金牌厨柜,22.17,-2.21,145295.0,0.18,-32865.0,-0.04,178160.0,0.22,-1106438.0,-1.38,961145.0,1.2
1029,200521,虹美菱B,3.85,4.62,144399.0,1.37,0.0,0.0,144399.0,1.37,-135269.0,-1.29,-9129.0,-0.09
1030,200011,深物业B,3.9,0.52,143978.0,8.68,0.0,0.0,143978.0,8.68,-22136.0,-1.34,-121841.0,-7.35
1031,300952,恒辉安防,18.9,-1.82,128806.0,0.05,-2226360.0,-0.83,2355166.0,0.88,22669988.0,8.47,-22798792.0,-8.52
1032,300746,汉嘉设计,7.51,-4.57,123542.0,0.1,0.0,0.0,123542.0,0.1,-863617.0,-0.72,740076.0,0.61
1033,200055,方大Ｂ,1.83,-1.61,122249.0,9.95,0.0,0.0,122249.0,9.95,-23286.0,-1.89,-98964.0,-8.05
1034,688357,建龙微纳,36.81,-8.34,111119.0,0.07,-4808119.0,-3.09,4919238.0,3.16,5536430.0,3.55,-5647549.0,-3.62
1035,600153,建发股份,10.15,-0.2,105976.0,0.01,21742309.0,1.54,-21636333.0,-1.53,-3134500.0,-0.22,3028524.0,0.21
1036,603220,中贝通信,33.17,-6.03,105445.0,0.0,-74455372.0,-0.95,74560817.0,0.95,-80526848.0,-1.02,80421360.0,1.02
1037,600491,龙元建设,2.88,-5.88,76830.0,0.04,-532399.0,-0.24,609229.0,0.28,4274840.0,1.96,-4351668.0,-2.0
1038,002550,千红制药,4.91,-4.66,72272.0,0.03,-5659689.0,-2.53,5731961.0,2.56,-1184849.0,-0.53,1112578.0,0.5
1039,603887,城地香江,6.49,-1.22,72163.0,0.01,55617980.0,4.48,-55545817.0,-4.47,-46658448.0,-3.76,46586284.0,3.75
1040,900943,开开Ｂ股,0.462,-2.74,70639.0,13.52,0.0,0.0,70639.0,13.52,4915.0,0.94,-75554.0,-14.46
1041,002020,京新药业,10.88,-3.72,62906.0,0.01,-6111760.0,-1.03,6174666.0,1.04,2728930.0,0.46,-2791834.0,-0.47
1042,200726,鲁  泰Ｂ,4.53,-0.22,45300.0,5.34,0.0,0.0,45300.0,5.34,52235.0,6.16,-97535.0,-11.5
1043,900939,汇丽B,0.382,-1.04,38600.0,22.13,0.0,0.0,38600.0,22.13,-24419.0,-14.0,-14180.0,-8.13
1044,200541,粤照明Ｂ,2.13,-1.39,33413.0,3.18,0.0,0.0,33413.0,3.18,29446.0,2.8,-62859.0,-5.98
1045,300786,国林科技,13.49,-1.17,15894.0,0.0,9352489.0,1.01,-9336595.0,-1.01,39443534.0,4.28,-39459428.0,-4.28
1046,900921,丹科B股,0.145,-0.68,14768.0,2.69,9320.0,1.7,5448.0,0.99,46387.0,8.46,-61156.0,-11.15
1047,001331,胜通能源,12.63,-5.32,12610.0,0.01,421934.0,0.34,-409324.0,-0.33,-6098100.0,-4.87,6085488.0,4.86
1048,900915,中路Ｂ股,0.638,2.9,11681.0,0.34,-668.0,-0.02,12349.0,0.35,-90742.0,-2.61,79059.0,2.27
1049,600793,宜宾纸业,11.12,4.91,10529.0,0.0,6091979.0,1.45,-6081450.0,-1.45,-10479212.0,-2.5,10468684.0,2.5
1050,900941,东信Ｂ股,0.346,-5.21,4217.0,0.45,0.0,0.0,4217.0,0.45,-221857.0,-23.93,217642.0,23.47
1051,900952,锦港Ｂ股,0.182,-1.62,4063.0,1.75,0.0,0.0,4063.0,1.75,20069.0,8.63,-24132.0,-10.37
1052,900910,海立Ｂ股,0.289,0.7,2254.0,0.29,0.0,0.0,2254.0,0.29,11039.0,1.4,-13295.0,-1.68
1053,900953,凯马Ｂ,0.291,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,-2369.0,-1.47,2370.0,1.48
1054,900929,锦旅Ｂ股,1.228,-4.95,0.0,0.0,0.0,0.0,0.0,0.0,-73882.0,-16.94,73882.0,16.94
1055,900928,临港B股,0.577,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-122.0,-0.03,125.0,0.03
1056,900927,物贸Ｂ股,0.414,-3.27,0.0,0.0,0.0,0.0,0.0,0.0,-24758.0,-4.0,24758.0,4.0
1057,900922,三毛B股,0.47,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,-26613.0,-17.82,26612.0,17.82
1058,900914,锦在线B,0.477,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,-19430.0,-8.71,19431.0,8.71
1059,900912,外高Ｂ股,0.709,-1.12,0.0,0.0,0.0,0.0,0.0,0.0,-46155.0,-8.59,46155.0,8.59
1060,900911,金桥Ｂ股,0.923,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,-165761.0,-9.85,165762.0,9.85
1061,900904,神奇B股,0.653,-3.26,0.0,0.0,0.0,0.0,0.0,0.0,-84061.0,-14.46,84063.0,14.46
1062,688691,灿芯股份,-,0.0,-,-,-,-,-,-,-,-,-,-
1063,603555,ST贵人,-,0.0,-,-,-,-,-,-,-,-,-,-
1064,603361,浙江国祥,-,-,-,-,-,-,-,-,-,-,-,-
1065,301587,中瑞股份,-,0.0,-,-,-,-,-,-,-,-,-,-
1066,301539,宏鑫科技,-,-,-,-,-,-,-,-,-,-,-,-
1067,200992,中  鲁Ｂ,1.99,-1.97,0.0,0.0,0.0,0.0,0.0,0.0,-24075.0,-5.42,24075.0,5.42
1068,200706,瓦轴B,1.94,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,-63665.0,-28.32,63665.0,28.32
1069,200570,苏常柴Ｂ,1.99,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,63794.0,12.32,-63794.0,-12.32
1070,200553,安道麦B,2.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-8565.0,-1.06,8565.0,1.06
1071,200530,冰山B,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-312772.0,-34.36,312774.0,34.36
1072,200512,闽灿坤Ｂ,3.09,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,-439242.0,-20.87,439242.0,20.87
1073,200505,京粮B,2.16,-0.92,0.0,0.0,0.0,0.0,0.0,0.0,-9870.0,-2.77,9870.0,2.77
1074,200468,宁通信B,1.95,-4.88,0.0,0.0,0.0,0.0,0.0,0.0,-213096.0,-12.73,213096.0,12.73
1075,200054,建车B,3.29,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,200045,深纺织Ｂ,3.44,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,13183.0,1.98,-13183.0,-1.98
1077,200030,富奥B,2.79,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,-267630.0,-15.74,267632.0,15.74
1078,200029,深深房Ｂ,2.3,-0.86,0.0,0.0,0.0,0.0,0.0,0.0,-42695.0,-7.55,42695.0,7.55
1079,200026,飞亚达Ｂ,7.35,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,-264189.0,-30.37,264189.0,30.37
1080,200025,特  力Ｂ,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18012.0,2.04,-18011.0,-2.04
1081,200020,深华发Ｂ,2.68,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,-93819.0,-5.4,93819.0,5.4
1082,200019,深粮B,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24022.0,3.0,-24022.0,-3.0
1083,001389,广合科技,-,0.0,-,-,-,-,-,-,-,-,-,-
1084,000005,ST星源,-,0.0,-,-,-,-,-,-,-,-,-,-
1085,900934,锦江Ｂ股,1.529,-4.2,-1.0,0.0,0.0,0.0,-1.0,0.0,70418.0,3.58,-70415.0,-3.58
1086,900916,凤凰B股,0.298,-2.61,-483.0,-0.16,0.0,0.0,-483.0,-0.16,-37049.0,-12.3,37534.0,12.46
